timestamp,src_ip,dst_ip,selected_path,throughput_mbps,delay_ms,loss_pct,exec_time_ms,path_changed,topsis_scores
1779880891.5746503,10.0.0.37,10.0.0.1,"[2, 1]",15.0,7.2187,0.0,0.2072,1,1.0000|0.5399|0.0000
1779880891.5805495,10.0.0.1,10.0.0.38,"[1, 2, 3, 4, 5, 12]",14.9998,36.8882,0.0,0.3533,0,1.0000|0.6849|0.0000
1779880891.5829911,10.0.0.1,10.0.0.38,"[2, 3, 4, 5, 12]",14.9998,29.579,0.0,0.231,1,1.0000|0.6849|0.0000
1779880891.5848687,10.0.0.1,10.0.0.38,"[3, 4, 5, 12]",14.9998,22.2693,0.0,0.1988,1,1.0000|0.6849|0.0000
1779880891.5862434,10.0.0.1,10.0.0.38,"[4, 5, 12]",14.9998,16.5812,0.0,0.2236,1,1.0000|0.2388|0.0000
1779880891.5894196,10.0.0.1,10.0.0.38,"[5, 12]",14.9998,8.348,0.0,0.2508,1,1.0000|0.7498|0.0000
1779880891.594099,10.0.0.38,10.0.0.1,"[12, 5, 4, 3, 2, 1]",14.9998,36.8604,0.0,0.2813,0,1.0000|0.6239|0.0004
1779880891.597863,10.0.0.38,10.0.0.1,"[5, 4, 3, 2, 1]",14.9998,28.2254,0.0,0.2968,1,1.0000|0.2638|0.0000
1779880891.5998728,10.0.0.38,10.0.0.1,"[4, 3, 2, 1]",14.9998,20.2165,0.0,0.1924,1,1.0000|0.2638|0.0000
1779880891.6017754,10.0.0.38,10.0.0.1,"[3, 2, 1]",14.9998,14.644,0.0,0.1588,1,1.0000|0.0880|0.0000
1779880891.6041462,10.0.0.38,10.0.0.1,"[2, 1]",15.0,7.2187,0.0,0.2487,1,1.0000|0.5399|0.0000
1779880891.6109228,10.0.0.1,10.0.0.39,"[1, 2, 3, 4, 5, 12]",14.9998,36.8882,0.0,0.2794,0,1.0000|0.6849|0.0000
1779880891.6125393,10.0.0.1,10.0.0.39,"[2, 3, 4, 5, 12]",14.9998,29.579,0.0,0.247,1,1.0000|0.6849|0.0000
1779880891.6144874,10.0.0.1,10.0.0.39,"[3, 4, 5, 12]",14.9998,22.2693,0.0,0.2337,1,1.0000|0.6849|0.0000
1779880891.615821,10.0.0.1,10.0.0.39,"[4, 5, 12]",14.9998,16.5812,0.0,0.1729,1,1.0000|0.2388|0.0000
1779880891.617502,10.0.0.1,10.0.0.39,"[5, 12]",14.9998,8.348,0.0,0.1912,1,1.0000|0.7498|0.0000
1779880891.6219203,10.0.0.39,10.0.0.1,"[12, 5, 4, 3, 2, 1]",14.9998,36.8604,0.0,0.3037,0,1.0000|0.6239|0.0004
1779880891.6242325,10.0.0.39,10.0.0.1,"[5, 4, 3, 2, 1]",14.9998,28.2254,0.0,0.2108,1,1.0000|0.2638|0.0000
1779880891.6264477,10.0.0.39,10.0.0.1,"[4, 3, 2, 1]",14.9998,20.2165,0.0,0.2449,1,1.0000|0.2638|0.0000
1779880891.628233,10.0.0.39,10.0.0.1,"[3, 2, 1]",14.9998,14.644,0.0,0.2122,1,1.0000|0.0880|0.0000
1779880891.6310837,10.0.0.39,10.0.0.1,"[2, 1]",15.0,7.2187,0.0,0.3698,1,1.0000|0.5399|0.0000
1779880891.6389039,10.0.0.1,10.0.0.40,"[1, 2, 3, 4, 5, 12]",14.9998,36.8882,0.0,0.3197,0,1.0000|0.6849|0.0000
1779880891.6406643,10.0.0.1,10.0.0.40,"[2, 3, 4, 5, 12]",14.9998,29.579,0.0,0.1996,1,1.0000|0.6849|0.0000
1779880891.6434975,10.0.0.1,10.0.0.40,"[3, 4, 5, 12]",14.9998,22.2693,0.0,0.1984,1,1.0000|0.6849|0.0000
1779880891.6447582,10.0.0.1,10.0.0.40,"[4, 5, 12]",14.9998,16.5812,0.0,0.2248,1,1.0000|0.2388|0.0000
1779880891.649139,10.0.0.1,10.0.0.40,"[5, 12]",14.9998,8.348,0.0,0.335,1,1.0000|0.7498|0.0000
1779880891.6530654,10.0.0.40,10.0.0.1,"[12, 5, 4, 3, 2, 1]",14.9998,36.8604,0.0,0.2246,0,1.0000|0.6239|0.0004
1779880891.654978,10.0.0.40,10.0.0.1,"[5, 4, 3, 2, 1]",14.9998,28.2254,0.0,0.2294,1,1.0000|0.2638|0.0000
1779880891.6576443,10.0.0.40,10.0.0.1,"[4, 3, 2, 1]",14.9998,20.2165,0.0,0.4663,1,1.0000|0.2638|0.0000
1779880891.6599035,10.0.0.40,10.0.0.1,"[3, 2, 1]",14.9998,14.644,0.0,0.2487,1,1.0000|0.0880|0.0000
1779880891.661676,10.0.0.40,10.0.0.1,"[2, 1]",15.0,7.2187,0.0,0.4375,1,1.0000|0.5399|0.0000
1779880891.6692355,10.0.0.1,10.0.0.41,"[1, 7, 13]",15.0,10.8796,0.0,0.5517,0,1.0000|0.1856|0.0000
1779880891.6723213,10.0.0.1,10.0.0.41,"[7, 13]",15.0,5.8084,0.0,0.6971,1,1.0000|0.5663|0.0000
1779880891.678849,10.0.0.41,10.0.0.1,"[13, 7, 1]",15.0,10.9571,0.0,0.7291,0,1.0000|0.1932|0.0000
1779880891.6821287,10.0.0.41,10.0.0.1,"[7, 1]",15.0,4.9806,0.0,0.3052,1,1.0000|0.4341|0.0000
1779880891.686895,10.0.0.1,10.0.0.42,"[1, 7, 13]",15.0,10.8796,0.0,0.2568,0,1.0000|0.1856|0.0000
1779880891.6899545,10.0.0.1,10.0.0.42,"[7, 13]",15.0,5.8084,0.0,0.4411,1,1.0000|0.5663|0.0000
1779880891.6947987,10.0.0.42,10.0.0.1,"[13, 7, 1]",15.0,10.9571,0.0,0.2453,0,1.0000|0.1932|0.0000
1779880891.6977928,10.0.0.42,10.0.0.1,"[7, 1]",15.0,4.9806,0.0,0.3588,1,1.0000|0.4341|0.0000
1779880891.7050517,10.0.0.1,10.0.0.43,"[1, 7, 13]",15.0,10.8796,0.0,0.2735,0,1.0000|0.1856|0.0000
1779880891.7068095,10.0.0.1,10.0.0.43,"[7, 13]",15.0,5.8084,0.0,0.277,1,1.0000|0.5663|0.0000
1779880891.7108254,10.0.0.43,10.0.0.1,"[13, 7, 1]",15.0,10.9571,0.0,0.2663,0,1.0000|0.1932|0.0000
1779880891.7147374,10.0.0.43,10.0.0.1,"[7, 1]",15.0,4.9806,0.0,0.4265,1,1.0000|0.4341|0.0000
1779880891.7213604,10.0.0.1,10.0.0.44,"[1, 7, 13]",15.0,10.8796,0.0,0.3555,0,1.0000|0.1856|0.0000
1779880891.7241046,10.0.0.1,10.0.0.44,"[7, 13]",15.0,5.8084,0.0,0.2933,1,1.0000|0.5663|0.0000
1779880891.733852,10.0.0.44,10.0.0.1,"[13, 7, 1]",15.0,10.9571,0.0,0.3967,0,1.0000|0.1932|0.0000
1779880891.736453,10.0.0.44,10.0.0.1,"[7, 1]",15.0,4.9806,0.0,0.2618,1,1.0000|0.4341|0.0000
1779880891.7446525,10.0.0.1,10.0.0.45,"[1, 7, 13]",15.0,10.8796,0.0,0.3679,0,1.0000|0.1856|0.0000
1779880891.7475924,10.0.0.1,10.0.0.45,"[7, 13]",15.0,5.8084,0.0,0.4425,1,1.0000|0.5663|0.0000
1779880891.7578864,10.0.0.45,10.0.0.1,"[13, 7, 1]",15.0,10.9571,0.0,0.4377,0,1.0000|0.1932|0.0000
1779880891.7630658,10.0.0.45,10.0.0.1,"[7, 1]",15.0,4.9806,0.0,0.3388,1,1.0000|0.4341|0.0000
1779880891.7710288,10.0.0.1,10.0.0.46,"[1, 7, 13]",15.0,10.8796,0.0,0.4175,0,1.0000|0.1856|0.0000
1779880891.7743611,10.0.0.1,10.0.0.46,"[7, 13]",15.0,5.8084,0.0,0.2975,1,1.0000|0.5663|0.0000
1779880891.7805476,10.0.0.46,10.0.0.1,"[13, 7, 1]",15.0,10.9571,0.0,0.4337,0,1.0000|0.1932|0.0000
1779880891.7828026,10.0.0.46,10.0.0.1,"[7, 1]",15.0,4.9806,0.0,0.3035,1,1.0000|0.4341|0.0000
1779880891.7893622,10.0.0.1,10.0.0.47,"[1, 7, 13]",15.0,10.8796,0.0,0.366,0,1.0000|0.1856|0.0000
1779880891.7920794,10.0.0.1,10.0.0.47,"[7, 13]",15.0,5.8084,0.0,0.411,1,1.0000|0.5663|0.0000
1779880891.7990136,10.0.0.47,10.0.0.1,"[13, 7, 1]",15.0,10.9571,0.0,0.3371,0,1.0000|0.1932|0.0000
1779880891.8010292,10.0.0.47,10.0.0.1,"[7, 1]",15.0,4.9806,0.0,0.232,1,1.0000|0.4341|0.0000
1779880891.8071315,10.0.0.1,10.0.0.48,"[1, 7, 13]",15.0,10.8796,0.0,0.3479,0,1.0000|0.1856|0.0000
1779880891.8105657,10.0.0.1,10.0.0.48,"[7, 13]",15.0,5.8084,0.0,0.5977,1,1.0000|0.5663|0.0000
1779880891.8166223,10.0.0.48,10.0.0.1,"[13, 7, 1]",15.0,10.9571,0.0,0.2637,0,1.0000|0.1932|0.0000
1779880891.82134,10.0.0.48,10.0.0.1,"[7, 1]",15.0,4.9806,0.0,0.3581,1,1.0000|0.4341|0.0000
1779880891.8281853,10.0.0.1,10.0.0.49,"[1, 7, 13]",15.0,10.8796,0.0,0.3302,0,1.0000|0.1856|0.0000
1779880891.8299463,10.0.0.1,10.0.0.49,"[7, 13]",15.0,5.8084,0.0,0.2358,1,1.0000|0.5663|0.0000
1779880891.8343098,10.0.0.49,10.0.0.1,"[13, 7, 1]",15.0,10.9571,0.0,0.2947,0,1.0000|0.1932|0.0000
1779880891.83775,10.0.0.49,10.0.0.1,"[7, 1]",15.0,4.9806,0.0,0.4168,1,1.0000|0.4341|0.0000
1779880891.8453205,10.0.0.1,10.0.0.50,"[1, 7, 13]",15.0,10.8796,0.0,0.4702,0,1.0000|0.1856|0.0000
1779880891.8500972,10.0.0.1,10.0.0.50,"[7, 13]",15.0,5.8084,0.0,1.2822,1,1.0000|0.5663|0.0000
1779880891.857029,10.0.0.50,10.0.0.1,"[13, 7, 1]",15.0,10.9571,0.0,0.3469,0,1.0000|0.1932|0.0000
1779880891.8603806,10.0.0.50,10.0.0.1,"[7, 1]",15.0,4.9806,0.0,0.3433,1,1.0000|0.4341|0.0000
1779880891.8700387,10.0.0.1,10.0.0.51,"[1, 2, 3, 10, 17, 18]",14.9998,36.5839,0.0,1.3571,0,1.0000|0.0662|0.0000
1779880891.874902,10.0.0.1,10.0.0.51,"[2, 3, 10, 17, 18]",14.9998,29.2747,0.0,1.5619,1,1.0000|0.5898|0.0000
1779880891.8786025,10.0.0.1,10.0.0.51,"[3, 10, 17, 18]",14.9998,21.965,0.0,0.7453,1,1.0000|0.5898|0.0000
1779880891.8833258,10.0.0.1,10.0.0.51,"[10, 17, 18]",14.9998,17.9346,0.0,1.96,1,1.0000|0.7663|0.0000
1779880891.8865879,10.0.0.1,10.0.0.51,"[17, 18]",14.9998,10.3311,0.0,0.6654,1,1.0000|0.0261|0.0000
1779880891.8948069,10.0.0.51,10.0.0.1,"[18, 17, 10, 3, 2, 1]",14.9998,36.7109,0.0,1.224,0,1.0000|0.0486|0.0002
1779880891.898745,10.0.0.51,10.0.0.1,"[17, 10, 3, 2, 1]",14.9998,26.0324,0.0,1.2012,1,1.0000|0.4409|0.0000
1779880891.9033005,10.0.0.51,10.0.0.1,"[10, 3, 2, 1]",14.9998,18.5588,0.0,0.874,1,1.0000|0.5662|0.0001
1779880891.9074416,10.0.0.51,10.0.0.1,"[3, 2, 1]",14.9998,14.644,0.0,0.3161,1,1.0000|0.0880|0.0000
1779880891.9095175,10.0.0.51,10.0.0.1,"[2, 1]",15.0,7.2187,0.0,0.303,1,1.0000|0.5399|0.0000
1779880891.9160008,10.0.0.1,10.0.0.52,"[1, 2, 3, 10, 17, 18]",14.9998,36.5839,0.0,0.3879,0,1.0000|0.0662|0.0000
1779880891.9179049,10.0.0.1,10.0.0.52,"[2, 3, 10, 17, 18]",14.9998,29.2747,0.0,0.2463,1,1.0000|0.5898|0.0000
1779880891.9203649,10.0.0.1,10.0.0.52,"[3, 10, 17, 18]",14.9998,21.965,0.0,0.2801,1,1.0000|0.5898|0.0000
1779880891.921924,10.0.0.1,10.0.0.52,"[10, 17, 18]",14.9998,17.9346,0.0,0.2232,1,1.0000|0.7663|0.0000
1779880891.9231873,10.0.0.1,10.0.0.52,"[17, 18]",14.9998,10.3311,0.0,0.1667,1,1.0000|0.0261|0.0000
1779880891.9305913,10.0.0.52,10.0.0.1,"[18, 17, 10, 3, 2, 1]",14.9998,36.7109,0.0,0.2935,0,1.0000|0.0486|0.0002
1779880891.9321845,10.0.0.52,10.0.0.1,"[17, 10, 3, 2, 1]",14.9998,26.0324,0.0,0.2172,1,1.0000|0.4409|0.0000
1779880891.9352794,10.0.0.52,10.0.0.1,"[10, 3, 2, 1]",14.9998,18.5588,0.0,0.2661,1,1.0000|0.5662|0.0001
1779880891.9375608,10.0.0.52,10.0.0.1,"[3, 2, 1]",14.9998,14.644,0.0,0.2668,1,1.0000|0.0880|0.0000
1779880891.9398093,10.0.0.52,10.0.0.1,"[2, 1]",15.0,7.2187,0.0,0.2842,1,1.0000|0.5399|0.0000
1779880891.947389,10.0.0.1,10.0.0.53,"[1, 2, 3, 10, 17, 18]",14.9998,36.5839,0.0,0.3016,0,1.0000|0.0662|0.0000
1779880891.9489703,10.0.0.1,10.0.0.53,"[2, 3, 10, 17, 18]",14.9998,29.2747,0.0,0.1976,1,1.0000|0.5898|0.0000
1779880891.9522545,10.0.0.1,10.0.0.53,"[3, 10, 17, 18]",14.9998,21.965,0.0,0.3819,1,1.0000|0.5898|0.0000
1779880891.9546661,10.0.0.1,10.0.0.53,"[10, 17, 18]",14.9998,17.9346,0.0,0.283,1,1.0000|0.7663|0.0000
1779880891.9567573,10.0.0.1,10.0.0.53,"[17, 18]",14.9998,10.3311,0.0,0.2968,1,1.0000|0.0261|0.0000
1779880891.9618998,10.0.0.53,10.0.0.1,"[18, 17, 10, 3, 2, 1]",14.9998,36.7109,0.0,0.3772,0,1.0000|0.0486|0.0002
1779880891.9646487,10.0.0.53,10.0.0.1,"[17, 10, 3, 2, 1]",14.9998,26.0324,0.0,0.3901,1,1.0000|0.4409|0.0000
1779880891.9677517,10.0.0.53,10.0.0.1,"[10, 3, 2, 1]",14.9998,18.5588,0.0,0.3092,1,1.0000|0.5662|0.0001
1779880891.9717648,10.0.0.53,10.0.0.1,"[3, 2, 1]",14.9998,14.644,0.0,0.3242,1,1.0000|0.0880|0.0000
1779880891.9748833,10.0.0.53,10.0.0.1,"[2, 1]",15.0,7.2187,0.0,0.2482,1,1.0000|0.5399|0.0000
1779880891.9831572,10.0.0.1,10.0.0.54,"[1, 2, 3, 10, 17, 18]",14.9998,36.5839,0.0,0.3381,0,1.0000|0.0662|0.0000
1779880891.9856477,10.0.0.1,10.0.0.54,"[2, 3, 10, 17, 18]",14.9998,29.2747,0.0,0.3097,1,1.0000|0.5898|0.0000
1779880891.9884374,10.0.0.1,10.0.0.54,"[3, 10, 17, 18]",14.9998,21.965,0.0,0.3438,1,1.0000|0.5898|0.0000
1779880891.991237,10.0.0.1,10.0.0.54,"[10, 17, 18]",14.9998,17.9346,0.0,0.3748,1,1.0000|0.7663|0.0000
1779880891.9939802,10.0.0.1,10.0.0.54,"[17, 18]",14.9998,10.3311,0.0,0.808,1,1.0000|0.0261|0.0000
1779880892.0022361,10.0.0.54,10.0.0.1,"[18, 17, 10, 3, 2, 1]",14.9998,36.7109,0.0,0.3266,0,1.0000|0.0486|0.0002
1779880892.004962,10.0.0.54,10.0.0.1,"[17, 10, 3, 2, 1]",14.9998,26.0324,0.0,0.3464,1,1.0000|0.4409|0.0000
1779880892.0092432,10.0.0.54,10.0.0.1,"[10, 3, 2, 1]",14.9998,18.5588,0.0,0.3343,1,1.0000|0.5662|0.0001
1779880892.0118268,10.0.0.54,10.0.0.1,"[3, 2, 1]",14.9998,14.644,0.0,0.2604,1,1.0000|0.0880|0.0000
1779880892.0134416,10.0.0.54,10.0.0.1,"[2, 1]",15.0,7.2187,0.0,0.2205,1,1.0000|0.5399|0.0000
1779880892.0197198,10.0.0.1,10.0.0.55,"[1, 2, 3, 10, 17, 18]",14.9998,36.5839,0.0,0.6061,0,1.0000|0.0662|0.0000
1779880892.0218928,10.0.0.1,10.0.0.55,"[2, 3, 10, 17, 18]",14.9998,29.2747,0.0,0.2911,1,1.0000|0.5898|0.0000
1779880892.0243542,10.0.0.1,10.0.0.55,"[3, 10, 17, 18]",14.9998,21.965,0.0,0.2728,1,1.0000|0.5898|0.0000
1779880892.0268,10.0.0.1,10.0.0.55,"[10, 17, 18]",14.9998,17.9346,0.0,0.2873,1,1.0000|0.7663|0.0000
1779880892.0284262,10.0.0.1,10.0.0.55,"[17, 18]",14.9998,10.3311,0.0,0.2134,1,1.0000|0.0261|0.0000
1779880892.0327399,10.0.0.55,10.0.0.1,"[18, 17, 10, 3, 2, 1]",14.9998,36.7109,0.0,0.3357,0,1.0000|0.0486|0.0002
1779880892.03647,10.0.0.55,10.0.0.1,"[17, 10, 3, 2, 1]",14.9998,26.0324,0.0,0.4292,1,1.0000|0.4409|0.0000
1779880892.0395236,10.0.0.55,10.0.0.1,"[10, 3, 2, 1]",14.9998,18.5588,0.0,0.2952,1,1.0000|0.5662|0.0001
1779880892.0418656,10.0.0.55,10.0.0.1,"[3, 2, 1]",14.9998,14.644,0.0,0.2291,1,1.0000|0.0880|0.0000
1779880892.0435164,10.0.0.55,10.0.0.1,"[2, 1]",15.0,7.2187,0.0,0.2112,1,1.0000|0.5399|0.0000
1779880892.050276,10.0.0.1,10.0.0.56,"[1, 2, 3, 10, 17, 18]",14.9998,36.5839,0.0,0.3355,0,1.0000|0.0662|0.0000
1779880892.0522158,10.0.0.1,10.0.0.56,"[2, 3, 10, 17, 18]",14.9998,29.2747,0.0,0.2463,1,1.0000|0.5898|0.0000
1779880892.055027,10.0.0.1,10.0.0.56,"[3, 10, 17, 18]",14.9998,21.965,0.0,0.2596,1,1.0000|0.5898|0.0000
1779880892.0568404,10.0.0.1,10.0.0.56,"[10, 17, 18]",14.9998,17.9346,0.0,0.1824,1,1.0000|0.7663|0.0000
1779880892.0582583,10.0.0.1,10.0.0.56,"[17, 18]",14.9998,10.3311,0.0,0.2127,1,1.0000|0.0261|0.0000
1779880892.061579,10.0.0.56,10.0.0.1,"[18, 17, 10, 3, 2, 1]",14.9998,36.7109,0.0,0.2596,0,1.0000|0.0486|0.0002
1779880892.0641055,10.0.0.56,10.0.0.1,"[17, 10, 3, 2, 1]",14.9998,26.0324,0.0,0.2677,1,1.0000|0.4409|0.0000
1779880892.0663664,10.0.0.56,10.0.0.1,"[10, 3, 2, 1]",14.9998,18.5588,0.0,0.2089,1,1.0000|0.5662|0.0001
1779880892.0678673,10.0.0.56,10.0.0.1,"[3, 2, 1]",14.9998,14.644,0.0,0.1678,1,1.0000|0.0880|0.0000
1779880892.069272,10.0.0.56,10.0.0.1,"[2, 1]",15.0,7.2187,0.0,0.1967,1,1.0000|0.5399|0.0000
1779880892.0804136,10.0.0.1,10.0.0.57,"[1, 2, 3, 10, 17, 18]",14.9998,36.5839,0.0,0.8967,0,1.0000|0.0662|0.0000
1779880892.0858898,10.0.0.1,10.0.0.57,"[2, 3, 10, 17, 18]",14.9998,29.2747,0.0,0.5081,1,1.0000|0.5898|0.0000
1779880892.0898166,10.0.0.1,10.0.0.57,"[3, 10, 17, 18]",14.9998,21.965,0.0,0.6042,1,1.0000|0.5898|0.0000
1779880892.0949163,10.0.0.1,10.0.0.57,"[10, 17, 18]",14.9998,17.9346,0.0,1.56,1,1.0000|0.7663|0.0000
1779880892.1001132,10.0.0.1,10.0.0.57,"[17, 18]",14.9998,10.3311,0.0,0.5116,1,1.0000|0.0261|0.0000
1779880892.1121721,10.0.0.57,10.0.0.1,"[18, 17, 10, 3, 2, 1]",14.9998,36.7109,0.0,0.7207,0,1.0000|0.0486|0.0002
1779880892.117476,10.0.0.57,10.0.0.1,"[17, 10, 3, 2, 1]",14.9998,26.0324,0.0,0.4716,1,1.0000|0.4409|0.0000
1779880892.121732,10.0.0.57,10.0.0.1,"[10, 3, 2, 1]",14.9998,18.5588,0.0,0.4225,1,1.0000|0.5662|0.0001
1779880892.1256084,10.0.0.57,10.0.0.1,"[3, 2, 1]",14.9998,14.644,0.0,0.4222,1,1.0000|0.0880|0.0000
1779880892.128914,10.0.0.57,10.0.0.1,"[2, 1]",15.0,7.2187,0.0,0.5364,1,1.0000|0.5399|0.0000
1779880892.1412048,10.0.0.1,10.0.0.58,"[1, 2, 3, 10, 17, 18]",14.9998,36.5839,0.0,0.4644,0,1.0000|0.0662|0.0000
1779880892.1446917,10.0.0.1,10.0.0.58,"[2, 3, 10, 17, 18]",14.9998,29.2747,0.0,0.3021,1,1.0000|0.5898|0.0000
1779880892.1470206,10.0.0.1,10.0.0.58,"[3, 10, 17, 18]",14.9998,21.965,0.0,0.2487,1,1.0000|0.5898|0.0000
1779880892.1491106,10.0.0.1,10.0.0.58,"[10, 17, 18]",14.9998,17.9346,0.0,0.1943,1,1.0000|0.7663|0.0000
1779880892.1515133,10.0.0.1,10.0.0.58,"[17, 18]",14.9998,10.3311,0.0,0.2806,1,1.0000|0.0261|0.0000
1779880892.156502,10.0.0.58,10.0.0.1,"[18, 17, 10, 3, 2, 1]",14.9998,36.7109,0.0,0.4053,0,1.0000|0.0486|0.0002
1779880892.1600142,10.0.0.58,10.0.0.1,"[17, 10, 3, 2, 1]",14.9998,26.0324,0.0,0.2902,1,1.0000|0.4409|0.0000
1779880892.1624587,10.0.0.58,10.0.0.1,"[10, 3, 2, 1]",14.9998,18.5588,0.0,0.3636,1,1.0000|0.5662|0.0001
1779880892.165026,10.0.0.58,10.0.0.1,"[3, 2, 1]",14.9998,14.644,0.0,0.3533,1,1.0000|0.0880|0.0000
1779880892.166798,10.0.0.58,10.0.0.1,"[2, 1]",15.0,7.2187,0.0,0.3057,1,1.0000|0.5399|0.0000
1779880892.1734092,10.0.0.1,10.0.0.59,"[1, 2, 3, 10, 17, 18]",14.9998,36.5839,0.0,0.3216,0,1.0000|0.0662|0.0000
1779880892.1749856,10.0.0.1,10.0.0.59,"[2, 3, 10, 17, 18]",14.9998,29.2747,0.0,0.2196,1,1.0000|0.5898|0.0000
1779880892.1777568,10.0.0.1,10.0.0.59,"[3, 10, 17, 18]",14.9998,21.965,0.0,0.3417,1,1.0000|0.5898|0.0000
1779880892.180678,10.0.0.1,10.0.0.59,"[10, 17, 18]",14.9998,17.9346,0.0,0.2971,1,1.0000|0.7663|0.0000
1779880892.1822288,10.0.0.1,10.0.0.59,"[17, 18]",14.9998,10.3311,0.0,0.2651,1,1.0000|0.0261|0.0000
1779880892.185858,10.0.0.59,10.0.0.1,"[18, 17, 10, 3, 2, 1]",14.9998,36.7109,0.0,0.2398,0,1.0000|0.0486|0.0002
1779880892.1883998,10.0.0.59,10.0.0.1,"[17, 10, 3, 2, 1]",14.9998,26.0324,0.0,0.2172,1,1.0000|0.4409|0.0000
1779880892.1904087,10.0.0.59,10.0.0.1,"[10, 3, 2, 1]",14.9998,18.5588,0.0,0.1683,1,1.0000|0.5662|0.0001
1779880892.1932142,10.0.0.59,10.0.0.1,"[3, 2, 1]",14.9998,14.644,0.0,0.3092,1,1.0000|0.0880|0.0000
1779880892.1955307,10.0.0.59,10.0.0.1,"[2, 1]",15.0,7.2187,0.0,0.6008,1,1.0000|0.5399|0.0000
1779880892.2006226,10.0.0.1,10.0.0.60,"[1, 2, 3, 10, 17, 18]",14.9998,36.5839,0.0,0.278,0,1.0000|0.0662|0.0000
1779880892.2029433,10.0.0.1,10.0.0.60,"[2, 3, 10, 17, 18]",14.9998,29.2747,0.0,0.2735,1,1.0000|0.5898|0.0000
1779880892.2057893,10.0.0.1,10.0.0.60,"[3, 10, 17, 18]",14.9998,21.965,0.0,0.5481,1,1.0000|0.5898|0.0000
1779880892.2083344,10.0.0.1,10.0.0.60,"[10, 17, 18]",14.9998,17.9346,0.0,0.2398,1,1.0000|0.7663|0.0000
1779880892.2097015,10.0.0.1,10.0.0.60,"[17, 18]",14.9998,10.3311,0.0,0.2184,1,1.0000|0.0261|0.0000
1779880892.2134864,10.0.0.60,10.0.0.1,"[18, 17, 10, 3, 2, 1]",14.9998,36.7109,0.0,0.3319,0,1.0000|0.0486|0.0002
1779880892.2154903,10.0.0.60,10.0.0.1,"[17, 10, 3, 2, 1]",14.9998,26.0324,0.0,0.1941,1,1.0000|0.4409|0.0000
1779880892.217351,10.0.0.60,10.0.0.1,"[10, 3, 2, 1]",14.9998,18.5588,0.0,0.2837,1,1.0000|0.5662|0.0001
1779880892.2209451,10.0.0.60,10.0.0.1,"[3, 2, 1]",14.9998,14.644,0.0,0.3366,1,1.0000|0.0880|0.0000
1779880892.223333,10.0.0.60,10.0.0.1,"[2, 1]",15.0,7.2187,0.0,0.3166,1,1.0000|0.5399|0.0000
1779880892.228874,10.0.0.1,10.0.0.61,"[1, 7, 13, 19]",15.0,14.7091,0.0,0.6945,0,1.0000|0.1856|0.0000
1779880892.230835,10.0.0.1,10.0.0.61,"[7, 13, 19]",15.0,9.6379,0.0,0.52,1,1.0000|0.4560|0.0000
1779880892.234307,10.0.0.1,10.0.0.61,"[13, 19]",15.0,3.8294,0.0,0.6371,1,1.0000|0.2246|0.0000
1779880892.2390223,10.0.0.61,10.0.0.1,"[19, 13, 7, 1]",14.9998,14.9289,0.0,0.6125,0,1.0000|0.1932|0.0000
1779880892.2417796,10.0.0.61,10.0.0.1,"[13, 7, 1]",15.0,10.9571,0.0,0.2811,1,1.0000|0.1932|0.0000
1779880892.2434237,10.0.0.61,10.0.0.1,"[7, 1]",15.0,4.9806,0.0,0.1755,1,1.0000|0.4341|0.0000
1779880892.2484326,10.0.0.1,10.0.0.62,"[1, 7, 13, 19]",15.0,14.7091,0.0,0.3636,0,1.0000|0.1856|0.0000
1779880892.2518556,10.0.0.1,10.0.0.62,"[7, 13, 19]",15.0,9.6379,0.0,0.2849,1,1.0000|0.4560|0.0000
1779880892.253601,10.0.0.1,10.0.0.62,"[13, 19]",15.0,3.8294,0.0,0.2174,1,1.0000|0.2246|0.0000
1779880892.2564967,10.0.0.62,10.0.0.1,"[19, 13, 7, 1]",14.9998,14.9289,0.0,0.2229,0,1.0000|0.1932|0.0000
1779880892.2584789,10.0.0.62,10.0.0.1,"[13, 7, 1]",15.0,10.9571,0.0,0.3734,1,1.0000|0.1932|0.0000
1779880892.2607481,10.0.0.62,10.0.0.1,"[7, 1]",15.0,4.9806,0.0,0.2782,1,1.0000|0.4341|0.0000
1779880892.2673137,10.0.0.1,10.0.0.63,"[1, 7, 13, 19]",15.0,14.7091,0.0,0.2913,0,1.0000|0.1856|0.0000
1779880892.2693102,10.0.0.1,10.0.0.63,"[7, 13, 19]",15.0,9.6379,0.0,0.2,1,1.0000|0.4560|0.0000
1779880892.2713609,10.0.0.1,10.0.0.63,"[13, 19]",15.0,3.8294,0.0,0.3636,1,1.0000|0.2246|0.0000
1779880892.2774882,10.0.0.63,10.0.0.1,"[19, 13, 7, 1]",14.9998,14.9289,0.0,0.6354,0,1.0000|0.1932|0.0000
1779880892.2794898,10.0.0.63,10.0.0.1,"[13, 7, 1]",15.0,10.9571,0.0,0.2964,1,1.0000|0.1932|0.0000
1779880892.2835886,10.0.0.63,10.0.0.1,"[7, 1]",15.0,4.9806,0.0,0.2911,1,1.0000|0.4341|0.0000
1779880892.2905982,10.0.0.1,10.0.0.64,"[1, 7, 13, 19]",15.0,14.7091,0.0,0.319,0,1.0000|0.1856|0.0000
1779880892.293352,10.0.0.1,10.0.0.64,"[7, 13, 19]",15.0,9.6379,0.0,0.2382,1,1.0000|0.4560|0.0000
