timestamp,src_ip,dst_ip,selected_path,throughput_mbps,delay_ms,loss_pct,exec_time_ms,path_changed,topsis_scores
1779886898.957092,10.0.0.1,10.0.0.14,"[4, 5, 6]",15.0,12.1476,0.0,0.0157,1,
1779886898.9599702,10.0.0.1,10.0.0.14,"[5, 6]",15.0,5.7397,0.0,0.0243,1,
1779886898.9637246,10.0.0.14,10.0.0.1,"[6, 5, 4, 3, 2, 1]",15.0,30.8473,0.0,0.0455,0,
1779886898.965836,10.0.0.14,10.0.0.1,"[5, 4, 3, 2, 1]",15.0,23.804,0.0,0.0286,1,
1779886898.967917,10.0.0.14,10.0.0.1,"[4, 3, 2, 1]",15.0,17.5991,0.0,0.0205,1,
1779886898.969323,10.0.0.14,10.0.0.1,"[3, 2, 1]",15.0,12.8678,0.0,0.0131,1,
1779886898.970337,10.0.0.14,10.0.0.1,"[2, 1]",15.0,6.5077,0.0,0.0112,1,
1779886898.9755216,10.0.0.1,10.0.0.15,"[1, 2, 3, 4, 5, 6]",15.0,29.5641,0.0,0.0319,0,
1779886898.9770637,10.0.0.1,10.0.0.15,"[2, 3, 4, 5, 6]",15.0,23.239,0.0,0.0236,1,
1779886898.979069,10.0.0.1,10.0.0.15,"[3, 4, 5, 6]",15.0,16.6955,0.0,0.0205,1,
1779886898.9806569,10.0.0.1,10.0.0.15,"[4, 5, 6]",15.0,12.1476,0.0,0.0136,1,
1779886898.981712,10.0.0.1,10.0.0.15,"[5, 6]",15.0,5.7397,0.0,0.0098,1,
1779886898.984794,10.0.0.15,10.0.0.1,"[6, 5, 4, 3, 2, 1]",15.0,30.8473,0.0,0.0372,0,
1779886898.987285,10.0.0.15,10.0.0.1,"[5, 4, 3, 2, 1]",15.0,23.804,0.0,0.0439,1,
1779886898.9891675,10.0.0.15,10.0.0.1,"[4, 3, 2, 1]",15.0,17.5991,0.0,0.0246,1,
1779886898.9906344,10.0.0.15,10.0.0.1,"[3, 2, 1]",15.0,12.8678,0.0,0.0141,1,
1779886898.9915981,10.0.0.15,10.0.0.1,"[2, 1]",15.0,6.5077,0.0,0.0105,1,
1779886898.9959667,10.0.0.1,10.0.0.16,"[1, 2, 3, 4, 5, 6]",15.0,29.5641,0.0,0.0305,0,
1779886898.997216,10.0.0.1,10.0.0.16,"[2, 3, 4, 5, 6]",15.0,23.239,0.0,0.0184,1,
1779886899.0008476,10.0.0.1,10.0.0.16,"[3, 4, 5, 6]",15.0,16.6955,0.0,0.0284,1,
1779886899.0039296,10.0.0.1,10.0.0.16,"[4, 5, 6]",15.0,12.1476,0.0,0.0408,1,
1779886899.0061975,10.0.0.1,10.0.0.16,"[5, 6]",15.0,5.7397,0.0,0.0226,1,
1779886899.0094419,10.0.0.16,10.0.0.1,"[6, 5, 4, 3, 2, 1]",15.0,30.8473,0.0,0.0277,0,
1779886899.0107079,10.0.0.16,10.0.0.1,"[5, 4, 3, 2, 1]",15.0,23.804,0.0,0.0226,1,
1779886899.0141287,10.0.0.16,10.0.0.1,"[4, 3, 2, 1]",15.0,17.5991,0.0,0.0288,1,
1779886899.0160046,10.0.0.16,10.0.0.1,"[3, 2, 1]",15.0,12.8678,0.0,0.0248,1,
1779886899.0173528,10.0.0.16,10.0.0.1,"[2, 1]",15.0,6.5077,0.0,0.0143,1,
1779886899.0210874,10.0.0.1,10.0.0.17,"[1, 2, 3, 4, 5, 6]",15.0,29.5641,0.0,0.0241,0,
1779886899.0222106,10.0.0.1,10.0.0.17,"[2, 3, 4, 5, 6]",15.0,23.239,0.0,0.0157,1,
1779886899.023593,10.0.0.1,10.0.0.17,"[3, 4, 5, 6]",15.0,16.6955,0.0,0.0134,1,
1779886899.0250542,10.0.0.1,10.0.0.17,"[4, 5, 6]",15.0,12.1476,0.0,0.0193,1,
1779886899.0275748,10.0.0.1,10.0.0.17,"[5, 6]",15.0,5.7397,0.0,0.0207,1,
